,Category,Claim,Debunk_Date,Label,Source,Keywords,bow
479,"Vaccines, medical treatments, and tests",a whatsapp forward has gone viral which claimed that a vaccine for coronavirus has been discovered  the viral forward also claims that the treatment for coronavirus is mentioned in india s intermediate zoology book  the viral forward reads   it is not a new disease as it is already mentioned in the intermediate zoology book along with its treatment  it happens sometimes that many great scientists and doctors do not focus on lesser known books as they are mostly busy with famous books  book name  zoology  writer  dr  ramesh gupta  page no         friends  this is not fake news so i request you to kindly share it maximum so all coronavirus patients are treated in time    ,3/23/2020,False,Newschecker,"['forward', 'gone', 'viral', 'claimed', 'vaccine', 'coronavirus', 'discovered', 'viral', 'forward', 'also', 'claim', 'treatment', 'coronavirus', 'mentioned', 'india', 'intermediate', 'zoology', 'book', 'viral', 'forward', 'read', 'disease', 'already', 'mentioned', 'intermediate', 'zoology', 'book', 'along', 'treatment', 'happens', 'sometimes', 'many', 'great', 'scientist', 'doctor', 'focus', 'lesser', 'known', 'book', 'mostly', 'busy', 'famous', 'book', 'book', 'name', 'zoology', 'writer', 'ramesh', 'gupta', 'page', 'friend', 'fake', 'news', 'request', 'kindly', 'share', 'maximum', 'coronavirus', 'patient', 'treated', 'time']","{'vaccin': 1, 'patient': 1, 'treatment': 2, 'viral': 3, 'mani': 1, 'india': 1, 'along': 1, 'also': 1, 'forward': 3, 'time': 1, 'share': 1, 'request': 1, 'diseas': 1, 'fake': 1, 'doctor': 1, 'news': 1, 'name': 1, 'treat': 1, 'scientist': 1, 'discov': 1, 'read': 1, 'alreadi': 1, 'book': 5, 'busi': 1}"
480,Medical advice and self-treatments,an audio message lists five ways people can prevent the novel coronavirus                 ,3/25/2020,False,PolitiFact,"['message', 'list', 'five', 'people', 'prevent', 'novel', 'coronavirus']","{'prevent': 1, 'messag': 1, 'list': 1}"
481,Other,the who confirms covid    is airborne and remains in the air for   hours   ,3/23/2020,False,The Quint,"['confirms', 'covid', 'airborne', 'remains', 'hour']","{'confirm': 1, 'hour': 1, 'remain': 1}"
482,"Vaccines, medical treatments, and tests",a whatsapp forward claims that the covid    vaccine is ready  was announced by u s  president donald trump  and will be launched next sunday  it also claims that the vaccine discovered by the u s  scientists can cure a covid    infected patient within   hours  with the whatsapp forward  the alleged image of the vaccine is also being shared   ,3/23/2020,False,Newschecker,"['forward', 'claim', 'covid', 'vaccine', 'ready', 'announced', 'president', 'donald', 'trump', 'launched', 'next', 'sunday', 'also', 'claim', 'vaccine', 'discovered', 'scientist', 'cure', 'covid', 'infected', 'patient', 'within', 'hour', 'forward', 'alleged', 'image', 'vaccine', 'also', 'shared']","{'infect': 1, 'within': 1, 'vaccin': 3, 'patient': 1, 'announc': 1, 'also': 2, 'forward': 2, 'cure': 1, 'share': 1, 'donald': 1, 'presid': 1, 'trump': 1, 'hour': 1, 'alleg': 1, 'imag': 1, 'scientist': 1, 'discov': 1, 'readi': 1}"
483,Claims about prominent actors,italy s prime minister giuseppe conte broke down publicly due to the ongoing coronavirus pandemic   ,3/23/2020,False,Newschecker,"['italy', 'prime', 'minister', 'giuseppe', 'conte', 'broke', 'publicly', 'ongoing', 'coronavirus', 'pandemic']","{'pandem': 1, 'minist': 1, 'broke': 1, 'itali': 1, 'prime': 1}"
484,"Vaccines, medical treatments, and tests",a facebook post asserts the u s  developed a covid    vaccine to release this sunday   ,3/23/2020,False,Dubawa,"['asserts', 'developed', 'covid', 'vaccine', 'release', 'sunday']","{'develop': 1, 'vaccin': 1, 'releas': 1}"
485,"Public authority actions, policy, and communications",a lengthy post purportedly contains advice on how to prevent infection from the novel coronavirus  the post claims the advice was issued by a uk hospital to its medical staff   ,3/24/2020,False,AFP,"['lengthy', 'purportedly', 'contains', 'advice', 'prevent', 'infection', 'novel', 'coronavirus', 'claim', 'advice', 'issued', 'hospital', 'medical', 'staff']","{'infect': 1, 'medic': 1, 'issu': 1, 'hospit': 1, 'staff': 1, 'contain': 1, 'prevent': 1, 'purportedli': 1, 'advic': 2}"
486,Medical advice and self-treatments,holding your breath can let you test whether you may have covid      ,3/23/2020,False,PesaCheck,"['holding', 'breath', 'test', 'whether', 'covid']","{'breath': 1, 'test': 1, 'hold': 1, 'whether': 1}"
487,"Vaccines, medical treatments, and tests",roche has developed a covid    vaccine   ,3/23/2020,False,PesaCheck,"['roche', 'developed', 'covid', 'vaccine']","{'develop': 1, 'vaccin': 1}"
488,Community spread and impact,a photo showing uganda s first case of covid      ,3/23/2020,False,PesaCheck,"['showing', 'uganda', 'first', 'case', 'covid']","{'case': 1, 'first': 1}"
489,"Public authority actions, policy, and communications",russian president vladimir putin releases     tigers and     lions amid the coronavirus outbreak to keep people at home   ,3/24/2020,False,Rappler,"['russian', 'president', 'vladimir', 'putin', 'release', 'tiger', 'lion', 'amid', 'coronavirus', 'outbreak', 'keep', 'people', 'home']","{'amid': 1, 'presid': 1, 'outbreak': 1, 'home': 1, 'lion': 1, 'releas': 1, 'russian': 1, 'keep': 1, 'putin': 1}"
490,"Public authority actions, policy, and communications",italian prime minister giuseppe conte was quoted in various posts and graphics on facebook as saying they have  lost control  of the coronavirus pandemic that is greatly affecting italy   ,3/26/2020,False,Rappler,"['italian', 'prime', 'minister', 'giuseppe', 'conte', 'quoted', 'various', 'post', 'graphic', 'saying', 'lost', 'control', 'coronavirus', 'pandemic', 'greatly', 'affecting', 'italy']","{'pandem': 1, 'italian': 1, 'control': 1, 'minist': 1, 'post': 1, 'quot': 1, 'itali': 1, 'lost': 1, 'variou': 1, 'prime': 1, 'affect': 1}"
491,"Vaccines, medical treatments, and tests",a new vaccine that can cure covid    patients in   hours is now ready   ,3/27/2020,False,Rappler,"['vaccine', 'cure', 'covid', 'patient', 'hour', 'ready']","{'vaccin': 1, 'patient': 1, 'cure': 1, 'hour': 1, 'readi': 1}"
492,"Public authority actions, policy, and communications",image attributed to italian prime minister suggesting italy has lost control   ,3/23/2020,False,BOOM FactCheck,"['image', 'attributed', 'italian', 'prime', 'minister', 'suggesting', 'italy', 'lost', 'control']","{'italian': 1, 'control': 1, 'minist': 1, 'itali': 1, 'lost': 1, 'suggest': 1, 'imag': 1, 'prime': 1}"
493,Virus transmission,the cdc now says that the coronavirus can survive on surfaces for up to    days   ,3/26/2020,False,PolitiFact,"['coronavirus', 'survive', 'surface']",{'surfac': 1}
494,"Public authority actions, policy, and communications", donald trump would receive     million for three hotels closed for four days under republican bill  how in the hell is this right     ,3/26/2020,False,PolitiFact,"['donald', 'trump', 'would', 'receive', 'million', 'three', 'hotel', 'closed', 'four', 'republican', 'bill', 'hell', 'right']","{'close': 1, 'donald': 1, 'trump': 1, 'million': 1, 'would': 1, 'bill': 1, 'hotel': 1, 'three': 1, 'four': 1}"
495,"Public authority actions, policy, and communications",vladimir putin let lions loose in the streets of russia to keep them indoors amid covid      ,3/23/2020,False,BOOM FactCheck,"['vladimir', 'putin', 'lion', 'loose', 'street', 'russia', 'keep', 'indoors', 'amid', 'covid']","{'amid': 1, 'street': 1, 'lion': 1, 'russia': 1, 'keep': 1, 'putin': 1, 'indoor': 1}"
496,Community spread and impact,coronavirus has gripped italy and nobody is willing to carry corpses off italy s streets   ,3/23/2020,False,BOOM FactCheck,"['coronavirus', 'gripped', 'italy', 'nobody', 'willing', 'carry', 'corps', 'italy', 'street']","{'itali': 2, 'street': 1, 'carri': 1, 'corp': 1}"
497,"Public authority actions, policy, and communications",italian police are being brutal on people not following lockdowns  india should follow   ,3/23/2020,False,BOOM FactCheck,"['italian', 'police', 'brutal', 'people', 'following', 'lockdown', 'india', 'follow']","{'india': 1, 'lockdown': 1, 'italian': 1, 'polic': 1, 'follow': 2}"
498,"Public authority actions, policy, and communications", special military helicopters will spray pesticide against the coronavirus in the skies all over the country    ,3/24/2020,False,PolitiFact,"['special', 'military', 'helicopter', 'spray', 'pesticide', 'coronavirus', 'country']","{'countri': 1, 'militari': 1, 'spray': 1}"
499,"Public authority actions, policy, and communications", putin has stated  russian citizens  have    options  stay home for    days or in jail for   years    ,3/24/2020,False,PolitiFact,"['putin', 'stated', 'russian', 'citizen', 'option', 'stay', 'home', 'jail', 'year']","{'state': 1, 'citizen': 1, 'home': 1, 'stay': 1, 'year': 1, 'russian': 1, 'putin': 1}"
500,Medical advice and self-treatments, slices of lemon in a cup of hot water can save your life  the hot lemon can kill the proliferation of  the novel coronavirus   ,3/24/2020,False,PolitiFact,"['slice', 'lemon', 'water', 'save', 'life', 'lemon', 'kill', 'proliferation', 'novel', 'coronavirus']","{'kill': 1, 'lemon': 2, 'water': 1, 'save': 1, 'life': 1}"
501,"Public preparedness, protests, and civil disobedience",footage purportedly showing a looting spree in mexico prompted by panic over the novel coronavirus was aired on multiple facebook live streams and viewed by tens of thousands of people during the week of          posts sharing the streams claimed that the chaotic scene was happening in real time   ,3/27/2020,False,AFP,"['footage', 'purportedly', 'showing', 'looting', 'spree', 'mexico', 'prompted', 'panic', 'novel', 'coronavirus', 'aired', 'multiple', 'live', 'stream', 'viewed', 'thousand', 'people', 'week', 'post', 'sharing', 'stream', 'claimed', 'chaotic', 'scene', 'happening', 'real', 'time']","{'week': 1, 'view': 1, 'time': 1, 'share': 1, 'multipl': 1, 'post': 1, 'thousand': 1, 'panic': 1, 'purportedli': 1}"
502,Community spread and impact,photographs shared hundreds of times online purport to show the coffins of italian victims of the novel coronavirus pandemic   ,3/27/2020,False,AFP,"['photograph', 'shared', 'hundred', 'time', 'online', 'purport', 'show', 'coffin', 'italian', 'victim', 'novel', 'coronavirus', 'pandemic']","{'time': 1, 'share': 1, 'pandem': 1, 'italian': 1, 'purport': 1, 'hundr': 1, 'victim': 1, 'coffin': 1}"
503,Claims about prominent actors,a video of former iraqi dictator saddam hussein has been shared repeatedly on facebook  twitter and instagram alongside a claim it shows him stating the u s threatened to spread the novel coronavirus in iraq during a meeting in the     s                 ,3/26/2020,False,AFP,"['former', 'iraqi', 'dictator', 'saddam', 'hussein', 'shared', 'repeatedly', 'alongside', 'claim', 'show', 'stating', 'threatened', 'spread', 'novel', 'coronavirus', 'iraq', 'meeting']","{'spread': 1, 'state': 1, 'share': 1, 'alongsid': 1, 'former': 1, 'repeatedli': 1}"
504,Conspiracy theories,george soros is one of the people responsible for the new coronavirus  born in a laboratory   ,3/23/2020,False,Observador,"['george', 'soros', 'people', 'responsible', 'coronavirus', 'born', 'laboratory']",{'respons': 1}
505,Community spread and impact,photo shows dozens of wooden coffins of people dead from the coronavirus in italy   ,3/26/2020,False,AfricaCheck,"['show', 'dozen', 'wooden', 'coffin', 'people', 'dead', 'coronavirus', 'italy']","{'dead': 1, 'itali': 1, 'coffin': 1}"
506,"Public authority actions, policy, and communications",south african mayor claimed that interferon alpha  b is a vaccine for the new coronavirus   ,3/27/2020,False,AfricaCheck,"['south', 'african', 'mayor', 'claimed', 'interferon', 'alpha', 'vaccine', 'coronavirus']","{'vaccin': 1, 'african': 1, 'mayor': 1, 'south': 1}"
507,Community spread and impact,a video has been viewed tens of thousands of times on facebook  twitter and youtube alongside a claim it shows italian nationals expressing their gratitude to china for providing aid during the novel coronavirus pandemic   ,4/3/2020,False,AFP,"['viewed', 'thousand', 'time', 'youtube', 'alongside', 'claim', 'show', 'italian', 'national', 'expressing', 'gratitude', 'china', 'providing', 'novel', 'coronavirus', 'pandemic']","{'china': 1, 'nation': 1, 'view': 1, 'time': 1, 'pandem': 1, 'italian': 1, 'alongsid': 1, 'provid': 1, 'thousand': 1, 'youtub': 1}"
508,"Vaccines, medical treatments, and tests",a whatsapp forward claimed that a vaccine for coronavirus has been discovered  it also claims that the treatment for coronavirus is mentioned in india s intermediate zoology book  the viral forward reads   it is not a new disease as it is already mentioned in the intermediate zoology book along with its treatment  it happens sometimes that many great scientists and doctors do not focus on lesser known books as they are mostly busy with famous books   book name  zoology  writer  dr  ramesh gupta  page no         friends  this is not fake news so i request you to kindly share it maximum so all coronavirus patients are treated in time    ,3/23/2020,False,Newschecker,"['forward', 'claimed', 'vaccine', 'coronavirus', 'discovered', 'also', 'claim', 'treatment', 'coronavirus', 'mentioned', 'india', 'intermediate', 'zoology', 'book', 'viral', 'forward', 'read', 'disease', 'already', 'mentioned', 'intermediate', 'zoology', 'book', 'along', 'treatment', 'happens', 'sometimes', 'many', 'great', 'scientist', 'doctor', 'focus', 'lesser', 'known', 'book', 'mostly', 'busy', 'famous', 'book', 'book', 'name', 'zoology', 'writer', 'ramesh', 'gupta', 'page', 'friend', 'fake', 'news', 'request', 'kindly', 'share', 'maximum', 'coronavirus', 'patient', 'treated', 'time']","{'vaccin': 1, 'patient': 1, 'treatment': 2, 'viral': 1, 'mani': 1, 'india': 1, 'along': 1, 'also': 1, 'forward': 2, 'time': 1, 'share': 1, 'request': 1, 'diseas': 1, 'fake': 1, 'doctor': 1, 'news': 1, 'name': 1, 'treat': 1, 'scientist': 1, 'discov': 1, 'read': 1, 'alreadi': 1, 'book': 5, 'busi': 1}"
509,"Public authority actions, policy, and communications",the mayor of guayaquil in ecuador lied about her health condition  ,3/23/2020,False,Ecuador Chequea,"['mayor', 'guayaquil', 'ecuador', 'lied', 'health', 'condition']","{'health': 1, 'mayor': 1, 'ecuador': 1}"
510,"Public authority actions, policy, and communications",the health minister in ecuador quit her job because she was forced to lie about the statistics of covid    related cases   ,3/23/2020,False,Ecuador Chequea,"['health', 'minister', 'ecuador', 'quit', 'forced', 'statistic', 'covid', 'related', 'case']","{'case': 1, 'health': 1, 'minist': 1, 'forc': 1, 'relat': 1, 'ecuador': 1}"
511,"Public authority actions, policy, and communications",the president of ecuador doesn t ask for help to china because of the imf  ,3/23/2020,False,Ecuador Chequea,"['president', 'ecuador', 'help', 'china']","{'china': 1, 'presid': 1, 'help': 1, 'ecuador': 1}"
