misconception_id,misconception,tweet_id,label
17,Avocado and mint tea cures coronavirus.,1.23395E+18,na
10,Coronavirus is caused by 5G.,1.23399E+18,na
59,"A Malabar civet was spotted walking the streets of Meppayur, India following COVID-19 lockdown",1.23398E+18,na
61,Lions were freed to keep people off the streets in Moscow.,1.23394E+18,na
21,Fennel tea cures coronavirus.,1.23397E+18,na
49,We're very close to a vaccine.,1.23391E+18,na
61,Lions were freed to keep people off the streets in Moscow.,1.23396E+18,na
38,Shaking hands cannot spread coronavirus.,1.23395E+18,na
33,Eating cabbage prevents coronavirus infection.,1.23395E+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.23399E+18,na
52,Chloroquine is a Food and Drug Administration (FDA) approved treatment for COVID-19.,1.23395E+18,na
44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.23398E+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23398E+18,na
11,Viruses are wastes from cells that are poisoned by electromagnetic fields.,1.23393E+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.23398E+18,na
36,Chloroquine can cure coronavirus,1.23394E+18,na
9,Africans are more resistant to coronavirus.,1.23397E+18,na
17,Avocado and mint tea cures coronavirus.,1.23399E+18,na
5,The first person infected is a researcher named Huang Yanling.,1.23396E+18,na
59,"A Malabar civet was spotted walking the streets of Meppayur, India following COVID-19 lockdown",1.23399E+18,na
40,Cannabis protects against COVID-19.,1.23399E+18,na
15,Coronavirus can only survive in cold temperatures.,1.23393E+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.23398E+18,na
30,Blowing conch shells destroys coronavirus potency.,1.23398E+18,na
37,Jamaat cannot become a source of infection.,1.23399E+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.23399E+18,pos
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.23395E+18,na
36,Chloroquine can cure coronavirus,1.23394E+18,na
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.23399E+18,na
51,COVID-19 is only as deadly as the seasonal flu.,1.23393E+18,neg
3,Coronavirus is genetically engineered.,1.23391E+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.23392E+18,na
36,Chloroquine can cure coronavirus,1.23398E+18,na
22,Cocaine cures coronavirus.,1.23398E+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.23394E+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.23399E+18,na
60,"A pod of humpback whales returned to the Arabian Sea offshore from Mumbai, India following the COVID-19 lockdown.",1.23397E+18,na
7,Boiled ginger can cure coronavirus.,1.23397E+18,na
57,Swans and dolphins swimming in Venice canals following COVID-19 lockdown.,1.23396E+18,na
9,Africans are more resistant to coronavirus.,1.23392E+18,na
27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23396E+18,pos
30,Blowing conch shells destroys coronavirus potency.,1.23395E+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.23393E+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23394E+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23392E+18,na
44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.23391E+18,na
51,COVID-19 is only as deadly as the seasonal flu.,1.23396E+18,na
29,Clapping will kill coronavirus.,1.23391E+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.23393E+18,na
37,Jamaat cannot become a source of infection.,1.23392E+18,na
12,Methanol consumption cures or protects against coronavirus.,1.23392E+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.23396E+18,na
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.23395E+18,na
10,Coronavirus is caused by 5G.,1.23398E+18,na
39,Salt water protects from coronavirus.,1.23393E+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.23395E+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.23399E+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.23398E+18,na
3,Coronavirus is genetically engineered.,1.23395E+18,na
10,Coronavirus is caused by 5G.,1.23398E+18,na
18,Essential oils cure coronavirus.,1.23391E+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.23395E+18,na
15,Coronavirus can only survive in cold temperatures.,1.23392E+18,pos
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.23392E+18,na
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.23399E+18,na
8,Vitamin C can prevent coronavirus circulation.,1.23398E+18,na
40,Cannabis protects against COVID-19.,1.23399E+18,na
8,Vitamin C can prevent coronavirus circulation.,1.23398E+18,na
48,There will be 500 deaths at the end of the pandemic.,1.23397E+18,na
3,Coronavirus is genetically engineered.,1.23398E+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.23396E+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23396E+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.23397E+18,na
8,Vitamin C can prevent coronavirus circulation.,1.23399E+18,na
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.23391E+18,na
13,Whiskey and honey cure coronavirus.,1.23393E+18,na
15,Coronavirus can only survive in cold temperatures.,1.23391E+18,na
59,"A Malabar civet was spotted walking the streets of Meppayur, India following COVID-19 lockdown",1.23395E+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.23394E+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.23391E+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.23392E+18,na
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.23393E+18,na
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.23393E+18,na
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.23392E+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.23397E+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.23391E+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.23392E+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.23392E+18,na
54,The Simpsons predicted COVID-19 pandemic.,1.23395E+18,na
41,CBD oil is a cure for COVID-19.,1.23398E+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.23394E+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.23391E+18,na
49,We're very close to a vaccine.,1.23398E+18,na
40,Cannabis protects against COVID-19.,1.23392E+18,na
18,Essential oils cure coronavirus.,1.23392E+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.23391E+18,na
19,Vitamin C cures coronavirus.,1.23397E+18,na
49,We're very close to a vaccine.,1.23391E+18,na
11,Viruses are wastes from cells that are poisoned by electromagnetic fields.,1.23391E+18,na
36,Chloroquine can cure coronavirus,1.23393E+18,na
15,Coronavirus can only survive in cold temperatures.,1.23394E+18,na
19,Vitamin C cures coronavirus.,1.23391E+18,na
3,Coronavirus is genetically engineered.,1.23394E+18,na
37,Jamaat cannot become a source of infection.,1.23392E+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.23398E+18,na
17,Avocado and mint tea cures coronavirus.,1.23391E+18,na
33,Eating cabbage prevents coronavirus infection.,1.23391E+18,na
22,Cocaine cures coronavirus.,1.23392E+18,na
16,Acetic acid is effective against coronavirus.,1.23392E+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23397E+18,na
8,Vitamin C can prevent coronavirus circulation.,1.23396E+18,na
16,Acetic acid is effective against coronavirus.,1.23399E+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.23398E+18,na
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.23396E+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23396E+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.23398E+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.23393E+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.23394E+18,na
11,Viruses are wastes from cells that are poisoned by electromagnetic fields.,1.23396E+18,na
61,Lions were freed to keep people off the streets in Moscow.,1.23393E+18,na
39,Salt water protects from coronavirus.,1.23391E+18,na
22,Cocaine cures coronavirus.,1.23391E+18,na
5,The first person infected is a researcher named Huang Yanling.,1.23393E+18,na
21,Fennel tea cures coronavirus.,1.23396E+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.23394E+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.23392E+18,na
12,Methanol consumption cures or protects against coronavirus.,1.23395E+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.23399E+18,pos
3,Coronavirus is genetically engineered.,1.23393E+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23392E+18,neg
20,Vitamin D cures coronavirus.,1.23393E+18,na
27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23396E+18,pos
42,Vitamin D pills prevent COVID-19.,1.23397E+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.23395E+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.23393E+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.23391E+18,na
42,Vitamin D pills prevent COVID-19.,1.23399E+18,na
59,"A Malabar civet was spotted walking the streets of Meppayur, India following COVID-19 lockdown",1.23397E+18,na
57,Swans and dolphins swimming in Venice canals following COVID-19 lockdown.,1.23394E+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.23397E+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.23398E+18,pos
8,Vitamin C can prevent coronavirus circulation.,1.23395E+18,na
12,Methanol consumption cures or protects against coronavirus.,1.23397E+18,na
44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.23397E+18,na
19,Vitamin C cures coronavirus.,1.23394E+18,na
30,Blowing conch shells destroys coronavirus potency.,1.23396E+18,na
7,Boiled ginger can cure coronavirus.,1.23392E+18,na
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.23395E+18,na
18,Essential oils cure coronavirus.,1.23E+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.23395E+18,na
24,Coronavirus is cured by shuanghuanglian.,1.23394E+18,na
15,Coronavirus can only survive in cold temperatures.,1.23393E+18,na
36,Chloroquine can cure coronavirus,1.23392E+18,pos
16,Acetic acid is effective against coronavirus.,1.23396E+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.23394E+18,na
17,Avocado and mint tea cures coronavirus.,1.23394E+18,na
10,Coronavirus is caused by 5G.,1.23397E+18,na
9,Africans are more resistant to coronavirus.,1.23392E+18,na
8,Vitamin C can prevent coronavirus circulation.,1.23396E+18,na
10,Coronavirus is caused by 5G.,1.23398E+18,na
42,Vitamin D pills prevent COVID-19.,1.23391E+18,na
10,Coronavirus is caused by 5G.,1.23399E+18,na
8,Vitamin C can prevent coronavirus circulation.,1.23393E+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23394E+18,na
28,Using namaste as a greeting prevents transmission of covid-19.,1.23397E+18,na
48,There will be 500 deaths at the end of the pandemic.,1.23391E+18,na
28,Using namaste as a greeting prevents transmission of covid-19.,1.23396E+18,na
12,Methanol consumption cures or protects against coronavirus.,1.23396E+18,na
24,Coronavirus is cured by shuanghuanglian.,1.23399E+18,na
18,Essential oils cure coronavirus.,1.23392E+18,na
3,Coronavirus is genetically engineered.,1.23393E+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.23398E+18,na
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.23392E+18,na
16,Acetic acid is effective against coronavirus.,1.23398E+18,na
42,Vitamin D pills prevent COVID-19.,1.23399E+18,na
14,Hand sanitiser sold commercially does not destroy the coronavirus.,1.23398E+18,na
10,Coronavirus is caused by 5G.,1.23399E+18,na
38,Shaking hands cannot spread coronavirus.,1.23398E+18,na
5,The first person infected is a researcher named Huang Yanling.,1.23396E+18,na
57,Swans and dolphins swimming in Venice canals following COVID-19 lockdown.,1.23399E+18,na
16,Acetic acid is effective against coronavirus.,1.23392E+18,na
42,Vitamin D pills prevent COVID-19.,1.23392E+18,na
15,Coronavirus can only survive in cold temperatures.,1.23398E+18,na
61,Lions were freed to keep people off the streets in Moscow.,1.23394E+18,na
3,Coronavirus is genetically engineered.,1.23396E+18,na
27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23392E+18,na
59,"A Malabar civet was spotted walking the streets of Meppayur, India following COVID-19 lockdown",1.23395E+18,na
10,Coronavirus is caused by 5G.,1.23394E+18,na
49,We're very close to a vaccine.,1.23394E+18,na
13,Whiskey and honey cure coronavirus.,1.23393E+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.23395E+18,na
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.23392E+18,na
13,Whiskey and honey cure coronavirus.,1.23395E+18,na
42,Vitamin D pills prevent COVID-19.,1.23393E+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.23391E+18,na
29,Clapping will kill coronavirus.,1.23391E+18,na
30,Blowing conch shells destroys coronavirus potency.,1.23395E+18,na
10,Coronavirus is caused by 5G.,1.23395E+18,na
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.23399E+18,na
61,Lions were freed to keep people off the streets in Moscow.,1.23399E+18,na
33,Eating cabbage prevents coronavirus infection.,1.23391E+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.23396E+18,na
20,Vitamin D cures coronavirus.,1.23393E+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.23394E+18,na
19,Vitamin C cures coronavirus.,1.23398E+18,na
13,Whiskey and honey cure coronavirus.,1.23392E+18,na
